Sexo;Universidad;Ámbito de estudio ISCED 1999;Total
Hombres;A Distancia de Madrid;Total Ciencias sociales, educación comercial y derecho;1.053
Hombres;A Distancia de Madrid;311 - Psicología;103
Hombres;A Distancia de Madrid;312 - Sociología, antropología y geografía social y cultural;224
Hombres;A Distancia de Madrid;313 - Ciencias políticas;..
Hombres;A Distancia de Madrid;314 - Economía;43
Hombres;A Distancia de Madrid;320 - Periodismo e información;..
Hombres;A Distancia de Madrid;321 - Periodismo;118
Hombres;A Distancia de Madrid;322 - Biblioteconomía, documentación y archivos;..
Hombres;A Distancia de Madrid;342 - Marketing y publicidad;12
Hombres;A Distancia de Madrid;343 - Finanzas, banca y seguros;..
Hombres;A Distancia de Madrid;345 - Administración y gestión de empresas;307
Hombres;A Distancia de Madrid;380 - Derecho;246
Hombres;A Distancia de Madrid;Total Ciencias;199
Hombres;A Distancia de Madrid;421 - Biología y Bioquímica;..
Hombres;A Distancia de Madrid;422 - Ciencias del medio ambiente;..
Hombres;A Distancia de Madrid;442 - Química;..
Hombres;A Distancia de Madrid;443 - Geología y meteorología;..
Hombres;A Distancia de Madrid;462 - Estadística;..
Hombres;A Distancia de Madrid;481 - Ciencias de la computación;199
Hombres;A Distancia de Madrid;Total Ingeniería, industria y construcción;257
Hombres;A Distancia de Madrid;520 - Ingeniería y profesiones afines;257
Hombres;A Distancia de Madrid;521 - Mecánica y metalurgia;..
Hombres;A Distancia de Madrid;522 - Electricidad y energía;..
Hombres;A Distancia de Madrid;523 - Electrónica y automática;..
Hombres;A Distancia de Madrid;524 - Procesos químicos;..
Hombres;A Distancia de Madrid;525 - Vehículos de motor, barcos y aeronaves;..
Hombres;A Distancia de Madrid;541 - Industria de la alimentación;..
Hombres;A Distancia de Madrid;544 - Minería y extracción;..
Hombres;A Distancia de Madrid;581 - Arquitectura y urbanismo;..
Hombres;A Distancia de Madrid;582 - Construcción e ingeniería civil;..
Hombres;A Distancia de Madrid;Total Agricultura y veterinaria;..
Hombres;A Distancia de Madrid;621 - Producción agrícola y explotación ganadera;..
Hombres;A Distancia de Madrid;623 - Silvicultura;..
Hombres;A Distancia de Madrid;641 - Veterinaria;..
Hombres;A Distancia de Madrid;Total Salud y servicios sociales;..
Hombres;A Distancia de Madrid;720 - Salud;..
Hombres;A Distancia de Madrid;721 - Medicina;..
Hombres;A Distancia de Madrid;723 - Enfermería y atención a enfermos;..
Hombres;A Distancia de Madrid;724 - Estudios dentales;..
Hombres;A Distancia de Madrid;725 - Tecnología de diagnóstico y tratamiento médico;..
Hombres;A Distancia de Madrid;726 - Terapia y rehabilitación;..
Hombres;A Distancia de Madrid;727 - Farmacia;..
Hombres;A Distancia de Madrid;762 - Trabajo social y orientación;..
Hombres;A Distancia de Madrid;Total Servicios;17
Hombres;A Distancia de Madrid;811 - Hostelería;..
Hombres;A Distancia de Madrid;812 - Viajes, turismo y ocio;17
Hombres;A Distancia de Madrid;813 - Deportes;..
Hombres;A Distancia de Madrid;840 - Servicios de transporte;..
Hombres;A Distancia de Madrid;851 - Control y tecnología medioambiental;..
Hombres;Internacional de La Rioja;Total Ámbito;3.010
Hombres;Internacional de La Rioja;Total Educación;1.070
Hombres;Internacional de La Rioja;140 - Formación de personal docente y ciencias de la educación;..
Hombres;Internacional de La Rioja;142 - Ciencias de la educación;..
Hombres;Internacional de La Rioja;143 - Formación de docentes de enseñanza infantil;189
Hombres;Internacional de La Rioja;144 - Formación de docentes de enseñanza primaria;881
Hombres;Internacional de La Rioja;145 - Formación de docentes de enseñanza de temas especiales;..
Hombres;Internacional de La Rioja;146 - Formación de docentes de formación profesional;..
Hombres;Internacional de La Rioja;Total Artes y humanidades;126
Hombres;Internacional de La Rioja;211 - Bellas artes;..
Hombres;Internacional de La Rioja;212 - Música y artes del espectáculo;66
Hombres;Internacional de La Rioja;213 - Técnicas audiovisuales y medios de comunicación;..
Hombres;Internacional de La Rioja;214 - Diseño;..
Hombres;Internacional de La Rioja;220 - Humanidades;60
Hombres;Internacional de La Rioja;221 - Religión;..
Hombres;Internacional de La Rioja;222 - Lenguas extranjeras;..
Hombres;Internacional de La Rioja;223 - Lenguas y dialectos españoles;..
Hombres;Internacional de La Rioja;225 - Historia y arqueología;..
Hombres;Internacional de La Rioja;226 - Filosofía y ética;..
Hombres;Internacional de La Rioja;Total Ciencias sociales, educación comercial y derecho;1.602
Hombres;Internacional de La Rioja;311 - Psicología;54
Hombres;Internacional de La Rioja;312 - Sociología, antropología y geografía social y cultural;266
Hombres;Internacional de La Rioja;313 - Ciencias políticas;62
Hombres;Internacional de La Rioja;314 - Economía;..
Hombres;Internacional de La Rioja;320 - Periodismo e información;..
Hombres;Internacional de La Rioja;321 - Periodismo;328
Hombres;Internacional de La Rioja;322 - Biblioteconomía, documentación y archivos;..
Hombres;Internacional de La Rioja;342 - Marketing y publicidad;44
Hombres;Internacional de La Rioja;343 - Finanzas, banca y seguros;..
Hombres;Internacional de La Rioja;345 - Administración y gestión de empresas;477
Hombres;Internacional de La Rioja;380 - Derecho;371
Hombres;Internacional de La Rioja;Total Ciencias;122
Hombres;Internacional de La Rioja;421 - Biología y Bioquímica;..
Hombres;Internacional de La Rioja;422 - Ciencias del medio ambiente;..
Hombres;Internacional de La Rioja;442 - Química;..
Hombres;Internacional de La Rioja;443 - Geología y meteorología;..
Hombres;Internacional de La Rioja;462 - Estadística;..
Hombres;Internacional de La Rioja;481 - Ciencias de la computación;122
Hombres;Internacional de La Rioja;Total Ingeniería, industria y construcción;29
Hombres;Internacional de La Rioja;520 - Ingeniería y profesiones afines;29
Hombres;Internacional de La Rioja;521 - Mecánica y metalurgia;..
Hombres;Internacional de La Rioja;522 - Electricidad y energía;..
Hombres;Internacional de La Rioja;523 - Electrónica y automática;..
Hombres;Internacional de La Rioja;524 - Procesos químicos;..
Hombres;Internacional de La Rioja;525 - Vehículos de motor, barcos y aeronaves;..
Hombres;Internacional de La Rioja;541 - Industria de la alimentación;..
Hombres;Internacional de La Rioja;544 - Minería y extracción;..
Hombres;Internacional de La Rioja;581 - Arquitectura y urbanismo;..
Hombres;Internacional de La Rioja;582 - Construcción e ingeniería civil;..
Hombres;Internacional de La Rioja;Total Agricultura y veterinaria;..
Hombres;Internacional de La Rioja;621 - Producción agrícola y explotación ganadera;..
Hombres;Internacional de La Rioja;623 - Silvicultura;..
Hombres;Internacional de La Rioja;641 - Veterinaria;..
Hombres;Internacional de La Rioja;Total Salud y servicios sociales;55
Hombres;Internacional de La Rioja;720 - Salud;..
Hombres;Internacional de La Rioja;721 - Medicina;..
Hombres;Internacional de La Rioja;723 - Enfermería y atención a enfermos;..
Hombres;Internacional de La Rioja;724 - Estudios dentales;..
Hombres;Internacional de La Rioja;725 - Tecnología de diagnóstico y tratamiento médico;..
Hombres;Internacional de La Rioja;726 - Terapia y rehabilitación;..
Hombres;Internacional de La Rioja;727 - Farmacia;..
Hombres;Internacional de La Rioja;762 - Trabajo social y orientación;55
Hombres;Internacional de La Rioja;Total Servicios;6
Hombres;Internacional de La Rioja;811 - Hostelería;..
Hombres;Internacional de La Rioja;812 - Viajes, turismo y ocio;6
Hombres;Internacional de La Rioja;813 - Deportes;..
Hombres;Internacional de La Rioja;840 - Servicios de transporte;..
Hombres;Internacional de La Rioja;851 - Control y tecnología medioambiental;..
Hombres;Internacional Isabel I de Castilla;Total Ámbito;974
Hombres;Internacional Isabel I de Castilla;Total Educación;254
Hombres;Internacional Isabel I de Castilla;140 - Formación de personal docente y ciencias de la educación;..
Hombres;Internacional Isabel I de Castilla;142 - Ciencias de la educación;..
Hombres;Internacional Isabel I de Castilla;143 - Formación de docentes de enseñanza infantil;25
Hombres;Internacional Isabel I de Castilla;144 - Formación de docentes de enseñanza primaria;229
Hombres;Internacional Isabel I de Castilla;145 - Formación de docentes de enseñanza de temas especiales;..
Hombres;Internacional Isabel I de Castilla;146 - Formación de docentes de formación profesional;..
Hombres;Internacional Isabel I de Castilla;Total Artes y humanidades;9
Hombres;Internacional Isabel I de Castilla;211 - Bellas artes;..
Hombres;Internacional Isabel I de Castilla;212 - Música y artes del espectáculo;..
Hombres;Internacional Isabel I de Castilla;213 - Técnicas audiovisuales y medios de comunicación;..
Hombres;Internacional Isabel I de Castilla;214 - Diseño;..
Hombres;Internacional Isabel I de Castilla;220 - Humanidades;..
Hombres;Internacional Isabel I de Castilla;221 - Religión;..
Hombres;Internacional Isabel I de Castilla;222 - Lenguas extranjeras;..
Hombres;Internacional Isabel I de Castilla;223 - Lenguas y dialectos españoles;..
Hombres;Internacional Isabel I de Castilla;225 - Historia y arqueología;9
Hombres;Internacional Isabel I de Castilla;226 - Filosofía y ética;..
Hombres;Internacional Isabel I de Castilla;Total Ciencias sociales, educación comercial y derecho;213
Hombres;Internacional Isabel I de Castilla;311 - Psicología;37
Hombres;Internacional Isabel I de Castilla;312 - Sociología, antropología y geografía social y cultural;76
Hombres;Internacional Isabel I de Castilla;313 - Ciencias políticas;..
Hombres;Internacional Isabel I de Castilla;314 - Economía;..
Hombres;Internacional Isabel I de Castilla;320 - Periodismo e información;..
Hombres;Internacional Isabel I de Castilla;321 - Periodismo;..
Hombres;Internacional Isabel I de Castilla;322 - Biblioteconomía, documentación y archivos;..
Hombres;Internacional Isabel I de Castilla;342 - Marketing y publicidad;..
Hombres;Internacional Isabel I de Castilla;343 - Finanzas, banca y seguros;..
Hombres;Internacional Isabel I de Castilla;345 - Administración y gestión de empresas;43
Hombres;Internacional Isabel I de Castilla;380 - Derecho;57
Hombres;Internacional Isabel I de Castilla;Total Ciencias;53
Hombres;Internacional Isabel I de Castilla;421 - Biología y Bioquímica;..
Hombres;Internacional Isabel I de Castilla;422 - Ciencias del medio ambiente;..
Hombres;Internacional Isabel I de Castilla;442 - Química;..
Hombres;Internacional Isabel I de Castilla;443 - Geología y meteorología;..
Hombres;Internacional Isabel I de Castilla;462 - Estadística;..
Hombres;Internacional Isabel I de Castilla;481 - Ciencias de la computación;53
Hombres;Internacional Isabel I de Castilla;Total Ingeniería, industria y construcción;..
Hombres;Internacional Isabel I de Castilla;520 - Ingeniería y profesiones afines;..
Hombres;Internacional Isabel I de Castilla;521 - Mecánica y metalurgia;..
Hombres;Internacional Isabel I de Castilla;522 - Electricidad y energía;..
Hombres;Internacional Isabel I de Castilla;523 - Electrónica y automática;..
Hombres;Internacional Isabel I de Castilla;524 - Procesos químicos;..
Hombres;Internacional Isabel I de Castilla;525 - Vehículos de motor, barcos y aeronaves;..
Hombres;Internacional Isabel I de Castilla;541 - Industria de la alimentación;..
Hombres;Internacional Isabel I de Castilla;544 - Minería y extracción;..
Hombres;Internacional Isabel I de Castilla;581 - Arquitectura y urbanismo;..
Hombres;Internacional Isabel I de Castilla;582 - Construcción e ingeniería civil;..
Hombres;Internacional Isabel I de Castilla;Total Agricultura y veterinaria;..
Hombres;Internacional Isabel I de Castilla;621 - Producción agrícola y explotación ganadera;..
Hombres;Internacional Isabel I de Castilla;623 - Silvicultura;..
Hombres;Internacional Isabel I de Castilla;641 - Veterinaria;..
Hombres;Internacional Isabel I de Castilla;Total Salud y servicios sociales;159
Hombres;Internacional Isabel I de Castilla;720 - Salud;..
Hombres;Internacional Isabel I de Castilla;721 - Medicina;..
Hombres;Internacional Isabel I de Castilla;723 - Enfermería y atención a enfermos;..
Hombres;Internacional Isabel I de Castilla;724 - Estudios dentales;..
Hombres;Internacional Isabel I de Castilla;725 - Tecnología de diagnóstico y tratamiento médico;..
Hombres;Internacional Isabel I de Castilla;726 - Terapia y rehabilitación;159
Hombres;Internacional Isabel I de Castilla;727 - Farmacia;..
Hombres;Internacional Isabel I de Castilla;762 - Trabajo social y orientación;..
Hombres;Internacional Isabel I de Castilla;Total Servicios;286
Hombres;Internacional Isabel I de Castilla;811 - Hostelería;..
Hombres;Internacional Isabel I de Castilla;812 - Viajes, turismo y ocio;..
Hombres;Internacional Isabel I de Castilla;813 - Deportes;286
Hombres;Internacional Isabel I de Castilla;840 - Servicios de transporte;..
Hombres;Internacional Isabel I de Castilla;851 - Control y tecnología medioambiental;..
Hombres;Internacional Valenciana;Total Ámbito;137
Hombres;Internacional Valenciana;Total Educación;79
Hombres;Internacional Valenciana;140 - Formación de personal docente y ciencias de la educación;1
Hombres;Internacional Valenciana;142 - Ciencias de la educación;..
Hombres;Internacional Valenciana;143 - Formación de docentes de enseñanza infantil;8
Hombres;Internacional Valenciana;144 - Formación de docentes de enseñanza primaria;70
Hombres;Internacional Valenciana;145 - Formación de docentes de enseñanza de temas especiales;..
Hombres;Internacional Valenciana;146 - Formación de docentes de formación profesional;..
Hombres;Internacional Valenciana;Total Artes y humanidades;..
Hombres;Internacional Valenciana;211 - Bellas artes;..
Hombres;Internacional Valenciana;212 - Música y artes del espectáculo;..
Hombres;Internacional Valenciana;213 - Técnicas audiovisuales y medios de comunicación;..
Hombres;Internacional Valenciana;214 - Diseño;..
Hombres;Internacional Valenciana;220 - Humanidades;..
Hombres;Internacional Valenciana;221 - Religión;..
Hombres;Internacional Valenciana;222 - Lenguas extranjeras;..
Hombres;Internacional Valenciana;223 - Lenguas y dialectos españoles;..
Hombres;Internacional Valenciana;225 - Historia y arqueología;..
Hombres;Internacional Valenciana;226 - Filosofía y ética;..
Hombres;Internacional Valenciana;Total Ciencias sociales, educación comercial y derecho;58
Hombres;Internacional Valenciana;311 - Psicología;27
Hombres;Internacional Valenciana;312 - Sociología, antropología y geografía social y cultural;..
Hombres;Internacional Valenciana;313 - Ciencias políticas;..
Hombres;Internacional Valenciana;314 - Economía;6
Hombres;Internacional Valenciana;320 - Periodismo e información;..
Hombres;Internacional Valenciana;321 - Periodismo;..
Hombres;Internacional Valenciana;322 - Biblioteconomía, documentación y archivos;..
Hombres;Internacional Valenciana;342 - Marketing y publicidad;..
Hombres;Internacional Valenciana;343 - Finanzas, banca y seguros;..
Hombres;Internacional Valenciana;345 - Administración y gestión de empresas;12
Hombres;Internacional Valenciana;380 - Derecho;13
Hombres;Internacional Valenciana;Total Ciencias;..
Hombres;Internacional Valenciana;421 - Biología y Bioquímica;..
Hombres;Internacional Valenciana;422 - Ciencias del medio ambiente;..
Hombres;Internacional Valenciana;442 - Química;..
Hombres;Internacional Valenciana;443 - Geología y meteorología;..
Hombres;Internacional Valenciana;462 - Estadística;..
Hombres;Internacional Valenciana;481 - Ciencias de la computación;..
Hombres;Internacional Valenciana;Total Ingeniería, industria y construcción;..
Hombres;Internacional Valenciana;520 - Ingeniería y profesiones afines;..
Hombres;Internacional Valenciana;521 - Mecánica y metalurgia;..
Hombres;Internacional Valenciana;522 - Electricidad y energía;..
Hombres;Internacional Valenciana;523 - Electrónica y automática;..
Hombres;Internacional Valenciana;524 - Procesos químicos;..
Hombres;Internacional Valenciana;525 - Vehículos de motor, barcos y aeronaves;..
