Sexo;Universidad;Ámbito de estudio ISCED 1999;Total
Hombres;Politécnica de Madrid;727 - Farmacia;.
Hombres;Politécnica de Madrid;762 - Trabajo social y orientación;.
Hombres;Politécnica de Madrid;Total Servicios;1.146
Hombres;Politécnica de Madrid;811 - Hostelería;.
Hombres;Politécnica de Madrid;812 - Viajes, turismo y ocio;.
Hombres;Politécnica de Madrid;813 - Deportes;991
Hombres;Politécnica de Madrid;840 - Servicios de transporte;.
Hombres;Politécnica de Madrid;851 - Control y tecnología medioambiental;155
Hombres;Politécnica de Madrid;861 - Protección de la propiedad y las personas;.
Hombres;Politécnica de Madrid;862 - Salud y seguridad en el trabajo;.
Hombres;Politécnica de Madrid;863 - Enseñanza militar;.
Hombres;Politècnica de València;Total Ámbito;17.490
Hombres;Politècnica de València;Total Educación;.
Hombres;Politècnica de València;140 - Formación de personal docente y ciencias de la educación;.
Hombres;Politècnica de València;142 - Ciencias de la educación;.
Hombres;Politècnica de València;143 - Formación de docentes de enseñanza infantil;.
Hombres;Politècnica de València;144 - Formación de docentes de enseñanza primaria;.
Hombres;Politècnica de València;145 - Formación de docentes de enseñanza de temas especiales;.
Hombres;Politècnica de València;146 - Formación de docentes de formación profesional;.
Hombres;Politècnica de València;Total Artes y humanidades;793
Hombres;Politècnica de València;211 - Bellas artes;614
Hombres;Politècnica de València;212 - Música y artes del espectáculo;.
Hombres;Politècnica de València;213 - Técnicas audiovisuales y medios de comunicación;179
Hombres;Politècnica de València;214 - Diseño;.
Hombres;Politècnica de València;220 - Humanidades;.
Hombres;Politècnica de València;222 - Lenguas extranjeras;.
Hombres;Politècnica de València;223 - Lenguas y dialectos españoles;.
Hombres;Politècnica de València;225 - Historia y arqueología;.
Hombres;Politècnica de València;226 - Filosofía y ética;.
Hombres;Politècnica de València;Total Ciencias sociales, educación comercial y derecho;1.295
Hombres;Politècnica de València;311 - Psicología;.
Hombres;Politècnica de València;312 - Sociología, antropología y geografía social y cultural;.
Hombres;Politècnica de València;313 - Ciencias políticas;.
Hombres;Politècnica de València;314 - Economía;.
Hombres;Politècnica de València;321 - Periodismo;.
Hombres;Politècnica de València;322 - Biblioteconomía, documentación y archivos;.
Hombres;Politècnica de València;342 - Marketing y publicidad;.
Hombres;Politècnica de València;343 - Finanzas, banca y seguros;.
Hombres;Politècnica de València;344 - Contabilidad y gestión de impuestos;.
Hombres;Politècnica de València;345 - Administración y gestión de empresas;1.291
Hombres;Politècnica de València;380 - Derecho;.
Hombres;Politècnica de València;Total Ciencias;2.338
Hombres;Politècnica de València;421 - Biología y Bioquímica;.
Hombres;Politècnica de València;422 - Ciencias del medio ambiente;203
Hombres;Politècnica de València;440 - Ciencias Físicas, químicas, geológicas;.
Hombres;Politècnica de València;441 - Física;.
Hombres;Politècnica de València;442 - Química;.
Hombres;Politècnica de València;443 - Geología y meteorología;..
Hombres;Politècnica de València;461 - Matemáticas;.
Hombres;Politècnica de València;462 - Estadística;.
Hombres;Politècnica de València;481 - Ciencias de la computación;2.124
Hombres;Politècnica de València;Total Ingeniería, industria y construcción;12.003
Hombres;Politècnica de València;520 - Ingeniería y profesiones afines;1.883
Hombres;Politècnica de València;521 - Mecánica y metalurgia;1.640
Hombres;Politècnica de València;522 - Electricidad y energía;912
Hombres;Politècnica de València;523 - Electrónica y automática;1.962
Hombres;Politècnica de València;524 - Procesos químicos;590
Hombres;Politècnica de València;525 - Vehículos de motor, barcos y aeronaves;465
Hombres;Politècnica de València;541 - Industria de la alimentación;163
Hombres;Politècnica de València;542 - Industria textil, confección, del calzado y piel;.
Hombres;Politècnica de València;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);556
Hombres;Politècnica de València;544 - Minería y extracción;.
Hombres;Politècnica de València;581 - Arquitectura y urbanismo;2.284
Hombres;Politècnica de València;582 - Construcción e ingeniería civil;1.545
Hombres;Politècnica de València;Total Agricultura y veterinaria;877
Hombres;Politècnica de València;620 - Agricultura, ganadería y pesca;.
Hombres;Politècnica de València;621 - Producción agrícola y explotación ganadera;552
Hombres;Politècnica de València;622 - Horticultura;..
Hombres;Politècnica de València;623 - Silvicultura;287
Hombres;Politècnica de València;641 - Veterinaria;.
Hombres;Politècnica de València;Total Salud y servicios sociales;..
Hombres;Politècnica de València;720 - Salud;.
Hombres;Politècnica de València;721 - Medicina;.
Hombres;Politècnica de València;723 - Enfermería y atención a enfermos;.
Hombres;Politècnica de València;724 - Estudios dentales;.
Hombres;Politècnica de València;725 - Tecnología de diagnóstico y tratamiento médico;..
Hombres;Politècnica de València;726 - Terapia y rehabilitación;.
Hombres;Politècnica de València;727 - Farmacia;.
Hombres;Politècnica de València;762 - Trabajo social y orientación;.
Hombres;Politècnica de València;Total Servicios;..
Hombres;Politècnica de València;811 - Hostelería;.
Hombres;Politècnica de València;812 - Viajes, turismo y ocio;..
Hombres;Politècnica de València;813 - Deportes;.
Hombres;Politècnica de València;840 - Servicios de transporte;.
Hombres;Politècnica de València;851 - Control y tecnología medioambiental;.
Hombres;Politècnica de València;861 - Protección de la propiedad y las personas;.
Hombres;Politècnica de València;862 - Salud y seguridad en el trabajo;.
Hombres;Politècnica de València;863 - Enseñanza militar;.
Hombres;Pompeu Fabra;Total Ámbito;5.506
Hombres;Pompeu Fabra;Total Educación;.
Hombres;Pompeu Fabra;140 - Formación de personal docente y ciencias de la educación;.
Hombres;Pompeu Fabra;142 - Ciencias de la educación;.
Hombres;Pompeu Fabra;143 - Formación de docentes de enseñanza infantil;.
Hombres;Pompeu Fabra;144 - Formación de docentes de enseñanza primaria;.
Hombres;Pompeu Fabra;145 - Formación de docentes de enseñanza de temas especiales;.
Hombres;Pompeu Fabra;146 - Formación de docentes de formación profesional;.
Hombres;Pompeu Fabra;Total Artes y humanidades;601
Hombres;Pompeu Fabra;211 - Bellas artes;.
Hombres;Pompeu Fabra;212 - Música y artes del espectáculo;.
Hombres;Pompeu Fabra;213 - Técnicas audiovisuales y medios de comunicación;205
Hombres;Pompeu Fabra;214 - Diseño;.
Hombres;Pompeu Fabra;220 - Humanidades;227
Hombres;Pompeu Fabra;222 - Lenguas extranjeras;169
Hombres;Pompeu Fabra;223 - Lenguas y dialectos españoles;.
Hombres;Pompeu Fabra;225 - Historia y arqueología;.
Hombres;Pompeu Fabra;226 - Filosofía y ética;.
Hombres;Pompeu Fabra;Total Ciencias sociales, educación comercial y derecho;3.218
Hombres;Pompeu Fabra;311 - Psicología;.
Hombres;Pompeu Fabra;312 - Sociología, antropología y geografía social y cultural;109
Hombres;Pompeu Fabra;313 - Ciencias políticas;373
Hombres;Pompeu Fabra;314 - Economía;773
Hombres;Pompeu Fabra;321 - Periodismo;..
Hombres;Pompeu Fabra;322 - Biblioteconomía, documentación y archivos;.
Hombres;Pompeu Fabra;342 - Marketing y publicidad;205
Hombres;Pompeu Fabra;343 - Finanzas, banca y seguros;.
Hombres;Pompeu Fabra;344 - Contabilidad y gestión de impuestos;.
Hombres;Pompeu Fabra;345 - Administración y gestión de empresas;1.149
Hombres;Pompeu Fabra;380 - Derecho;512
Hombres;Pompeu Fabra;Total Ciencias;345
Hombres;Pompeu Fabra;421 - Biología y Bioquímica;..
Hombres;Pompeu Fabra;422 - Ciencias del medio ambiente;.
Hombres;Pompeu Fabra;440 - Ciencias Físicas, químicas, geológicas;.
Hombres;Pompeu Fabra;441 - Física;.
Hombres;Pompeu Fabra;442 - Química;.
Hombres;Pompeu Fabra;443 - Geología y meteorología;.
Hombres;Pompeu Fabra;461 - Matemáticas;.
Hombres;Pompeu Fabra;462 - Estadística;.
Hombres;Pompeu Fabra;481 - Ciencias de la computación;296
Hombres;Pompeu Fabra;Total Ingeniería, industria y construcción;820
Hombres;Pompeu Fabra;520 - Ingeniería y profesiones afines;.
Hombres;Pompeu Fabra;521 - Mecánica y metalurgia;406
Hombres;Pompeu Fabra;522 - Electricidad y energía;.
Hombres;Pompeu Fabra;523 - Electrónica y automática;410
Hombres;Pompeu Fabra;524 - Procesos químicos;.
Hombres;Pompeu Fabra;525 - Vehículos de motor, barcos y aeronaves;.
Hombres;Pompeu Fabra;541 - Industria de la alimentación;.
Hombres;Pompeu Fabra;542 - Industria textil, confección, del calzado y piel;.
Hombres;Pompeu Fabra;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);.
Hombres;Pompeu Fabra;544 - Minería y extracción;.
Hombres;Pompeu Fabra;581 - Arquitectura y urbanismo;.
Hombres;Pompeu Fabra;582 - Construcción e ingeniería civil;.
Hombres;Pompeu Fabra;Total Agricultura y veterinaria;.
Hombres;Pompeu Fabra;620 - Agricultura, ganadería y pesca;.
Hombres;Pompeu Fabra;621 - Producción agrícola y explotación ganadera;.
Hombres;Pompeu Fabra;622 - Horticultura;.
Hombres;Pompeu Fabra;623 - Silvicultura;.
Hombres;Pompeu Fabra;641 - Veterinaria;.
Hombres;Pompeu Fabra;Total Salud y servicios sociales;275
Hombres;Pompeu Fabra;720 - Salud;.
Hombres;Pompeu Fabra;721 - Medicina;111
Hombres;Pompeu Fabra;723 - Enfermería y atención a enfermos;112
Hombres;Pompeu Fabra;724 - Estudios dentales;.
Hombres;Pompeu Fabra;725 - Tecnología de diagnóstico y tratamiento médico;..
Hombres;Pompeu Fabra;726 - Terapia y rehabilitación;.
Hombres;Pompeu Fabra;727 - Farmacia;.
Hombres;Pompeu Fabra;762 - Trabajo social y orientación;.
Hombres;Pompeu Fabra;Total Servicios;247
Hombres;Pompeu Fabra;811 - Hostelería;.
Hombres;Pompeu Fabra;812 - Viajes, turismo y ocio;..
Hombres;Pompeu Fabra;813 - Deportes;201
Hombres;Pompeu Fabra;840 - Servicios de transporte;..
Hombres;Pompeu Fabra;851 - Control y tecnología medioambiental;.
Hombres;Pompeu Fabra;861 - Protección de la propiedad y las personas;.
Hombres;Pompeu Fabra;862 - Salud y seguridad en el trabajo;.
Hombres;Pompeu Fabra;863 - Enseñanza militar;.
Hombres;Pública de Navarra;Total Ámbito;3.512
Hombres;Pública de Navarra;Total Educación;274
Hombres;Pública de Navarra;140 - Formación de personal docente y ciencias de la educación;.
Hombres;Pública de Navarra;142 - Ciencias de la educación;.
Hombres;Pública de Navarra;143 - Formación de docentes de enseñanza infantil;..
Hombres;Pública de Navarra;144 - Formación de docentes de enseñanza primaria;251
Hombres;Pública de Navarra;145 - Formación de docentes de enseñanza de temas especiales;.
Hombres;Pública de Navarra;146 - Formación de docentes de formación profesional;.
Hombres;Pública de Navarra;Total Artes y humanidades;.
Hombres;Pública de Navarra;211 - Bellas artes;.
Hombres;Pública de Navarra;212 - Música y artes del espectáculo;.
Hombres;Pública de Navarra;213 - Técnicas audiovisuales y medios de comunicación;.
Hombres;Pública de Navarra;214 - Diseño;.
Hombres;Pública de Navarra;220 - Humanidades;.
Hombres;Pública de Navarra;222 - Lenguas extranjeras;.
Hombres;Pública de Navarra;223 - Lenguas y dialectos españoles;.
Hombres;Pública de Navarra;225 - Historia y arqueología;.
Hombres;Pública de Navarra;226 - Filosofía y ética;.
Hombres;Pública de Navarra;Total Ciencias sociales, educación comercial y derecho;974
Hombres;Pública de Navarra;311 - Psicología;.
Hombres;Pública de Navarra;312 - Sociología, antropología y geografía social y cultural;..
Hombres;Pública de Navarra;313 - Ciencias políticas;.
Hombres;Pública de Navarra;314 - Economía;165
Hombres;Pública de Navarra;321 - Periodismo;.
Hombres;Pública de Navarra;322 - Biblioteconomía, documentación y archivos;.
Hombres;Pública de Navarra;342 - Marketing y publicidad;.
Hombres;Pública de Navarra;343 - Finanzas, banca y seguros;.
Hombres;Pública de Navarra;344 - Contabilidad y gestión de impuestos;.
Hombres;Pública de Navarra;345 - Administración y gestión de empresas;624
Hombres;Pública de Navarra;380 - Derecho;108
Hombres;Pública de Navarra;Total Ciencias;262
Hombres;Pública de Navarra;421 - Biología y Bioquímica;.
Hombres;Pública de Navarra;422 - Ciencias del medio ambiente;.
Hombres;Pública de Navarra;440 - Ciencias Físicas, químicas, geológicas;.
Hombres;Pública de Navarra;441 - Física;.
Hombres;Pública de Navarra;442 - Química;.
Hombres;Pública de Navarra;443 - Geología y meteorología;.
Hombres;Pública de Navarra;461 - Matemáticas;.
Hombres;Pública de Navarra;462 - Estadística;.
Hombres;Pública de Navarra;481 - Ciencias de la computación;262
Hombres;Pública de Navarra;Total Ingeniería, industria y construcción;1.558
Hombres;Pública de Navarra;520 - Ingeniería y profesiones afines;..
Hombres;Pública de Navarra;521 - Mecánica y metalurgia;925
Hombres;Pública de Navarra;522 - Electricidad y energía;213
Hombres;Pública de Navarra;523 - Electrónica y automática;276
Hombres;Pública de Navarra;524 - Procesos químicos;.
Hombres;Pública de Navarra;525 - Vehículos de motor, barcos y aeronaves;.
Hombres;Pública de Navarra;541 - Industria de la alimentación;..
Hombres;Pública de Navarra;542 - Industria textil, confección, del calzado y piel;.
Hombres;Pública de Navarra;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);.
Hombres;Pública de Navarra;544 - Minería y extracción;.
Hombres;Pública de Navarra;581 - Arquitectura y urbanismo;.
Hombres;Pública de Navarra;582 - Construcción e ingeniería civil;.
Hombres;Pública de Navarra;Total Agricultura y veterinaria;236
Hombres;Pública de Navarra;620 - Agricultura, ganadería y pesca;.
Hombres;Pública de Navarra;621 - Producción agrícola y explotación ganadera;235
Hombres;Pública de Navarra;622 - Horticultura;.
Hombres;Pública de Navarra;623 - Silvicultura;.
Hombres;Pública de Navarra;641 - Veterinaria;.
Hombres;Pública de Navarra;Total Salud y servicios sociales;208
Hombres;Pública de Navarra;720 - Salud;.
Hombres;Pública de Navarra;721 - Medicina;.
Hombres;Pública de Navarra;723 - Enfermería y atención a enfermos;..
Hombres;Pública de Navarra;724 - Estudios dentales;.
Hombres;Pública de Navarra;725 - Tecnología de diagnóstico y tratamiento médico;.
Hombres;Pública de Navarra;726 - Terapia y rehabilitación;..
Hombres;Pública de Navarra;727 - Farmacia;.
Hombres;Pública de Navarra;762 - Trabajo social y orientación;..
Hombres;Pública de Navarra;Total Servicios;.
Hombres;Pública de Navarra;811 - Hostelería;.
Hombres;Pública de Navarra;812 - Viajes, turismo y ocio;.
Hombres;Pública de Navarra;813 - Deportes;.
Hombres;Pública de Navarra;840 - Servicios de transporte;.
Hombres;Pública de Navarra;851 - Control y tecnología medioambiental;.
Hombres;Pública de Navarra;861 - Protección de la propiedad y las personas;.
Hombres;Pública de Navarra;862 - Salud y seguridad en el trabajo;.
Hombres;Pública de Navarra;863 - Enseñanza militar;.
Hombres;Rey Juan Carlos;Total Ámbito;15.099
Hombres;Rey Juan Carlos;Total Educación;590
Hombres;Rey Juan Carlos;140 - Formación de personal docente y ciencias de la educación;.
Hombres;Rey Juan Carlos;142 - Ciencias de la educación;..
Hombres;Rey Juan Carlos;143 - Formación de docentes de enseñanza infantil;..
Hombres;Rey Juan Carlos;144 - Formación de docentes de enseñanza primaria;510
Hombres;Rey Juan Carlos;145 - Formación de docentes de enseñanza de temas especiales;.
Hombres;Rey Juan Carlos;146 - Formación de docentes de formación profesional;.
Hombres;Rey Juan Carlos;Total Artes y humanidades;949
Hombres;Rey Juan Carlos;211 - Bellas artes;..
Hombres;Rey Juan Carlos;212 - Música y artes del espectáculo;..
Hombres;Rey Juan Carlos;213 - Técnicas audiovisuales y medios de comunicación;671
Hombres;Rey Juan Carlos;214 - Diseño;..
Hombres;Rey Juan Carlos;220 - Humanidades;.
Hombres;Rey Juan Carlos;222 - Lenguas extranjeras;.
Hombres;Rey Juan Carlos;223 - Lenguas y dialectos españoles;.
Hombres;Rey Juan Carlos;225 - Historia y arqueología;..
Hombres;Rey Juan Carlos;226 - Filosofía y ética;.
Hombres;Rey Juan Carlos;Total Ciencias sociales, educación comercial y derecho;8.673
Hombres;Rey Juan Carlos;311 - Psicología;..
Hombres;Rey Juan Carlos;312 - Sociología, antropología y geografía social y cultural;312
Hombres;Rey Juan Carlos;313 - Ciencias políticas;320
Hombres;Rey Juan Carlos;314 - Economía;386
